Order ID,Restaurant Name,Location,Order Time,Delivery Time,Delivery Duration (min),Taco Size,Taco Type,Toppings Count,Distance (km),Price ($),Tip ($),Weekend Order,Order Date,Order Hour,Weekday,Weekend,Speed Category,Tip %
868677,El Taco Loco,San Diego,2024-09-23 04:48:00,2024-09-23 05:21:00,33,Regular,Fish Taco,3,24.08,6.75,0.82,False,2024-09-23,4,Monday,False,Slow,12.148148148148147
504452,Grande Tacos,Dallas,2025-05-18 23:22:00,2025-05-18 23:53:00,31,Regular,Chicken Taco,5,18.3,9.25,4.91,True,2025-05-18,23,Sunday,True,Slow,53.08108108108108
985364,Spicy Taco House,Los Angeles,2024-11-19 03:19:00,2024-11-19 04:44:00,85,Large,Pork Taco,5,11.23,10.75,1.83,False,2024-11-19,3,Tuesday,False,Slow,17.02325581395349
917012,Casa del Taco,San Antonio,2024-01-23 09:10:00,2024-01-23 09:36:00,26,Large,Fish Taco,0,22.25,4.5,1.32,False,2024-01-23,9,Tuesday,False,Average,29.333333333333332
166412,Urban Tacos,San Diego,2024-01-10 14:24:00,2024-01-10 15:41:00,77,Regular,Veggie Taco,4,13.32,8.0,2.1,False,2024-01-10,14,Wednesday,False,Slow,26.25
199868,Taco Time Express,Houston,2025-01-09 07:49:00,2025-01-09 08:43:00,54,Large,Chicken Taco,4,22.36,9.5,1.84,False,2025-01-09,7,Thursday,False,Slow,19.36842105263158
112210,Spicy Taco House,Austin,2024-12-30 12:10:00,2024-12-30 13:23:00,73,Regular,Beef Taco,3,8.36,6.75,0.99,False,2024-12-30,12,Monday,False,Slow,14.666666666666666
391668,Taco Fiesta,Austin,2024-06-21 23:33:00,2024-06-22 00:53:00,80,Large,Fish Taco,1,2.43,5.75,1.33,False,2024-06-21,23,Friday,False,Slow,23.130434782608695
700870,Grande Tacos,Los Angeles,2025-01-22 03:53:00,2025-01-22 05:00:00,67,Large,Beef Taco,3,18.76,8.25,0.05,False,2025-01-22,3,Wednesday,False,Slow,0.6060606060606061
523037,Taco Time Express,New York,2025-03-08 17:40:00,2025-03-08 19:00:00,80,Regular,Beef Taco,4,24.1,8.0,3.19,True,2025-03-08,17,Saturday,True,Slow,39.875
633030,The Taco Stand,Houston,2025-05-23 10:33:00,2025-05-23 11:41:00,68,Large,Veggie Taco,0,20.51,4.5,2.53,False,2025-05-23,10,Friday,False,Slow,56.222222222222214
448098,The Taco Stand,San Antonio,2025-04-10 23:54:00,2025-04-11 01:04:00,70,Large,Fish Taco,0,2.89,4.5,1.98,False,2025-04-10,23,Thursday,False,Slow,44.0
102303,Casa del Taco,San Diego,2025-05-07 04:18:00,2025-05-07 05:05:00,47,Large,Beef Taco,0,22.47,4.5,1.48,False,2025-05-07,4,Wednesday,False,Slow,32.88888888888889
961760,Taco Time Express,Los Angeles,2024-07-16 12:17:00,2024-07-16 13:45:00,88,Regular,Chicken Taco,0,23.29,3.0,1.18,False,2024-07-16,12,Tuesday,False,Slow,39.33333333333333
579247,Taco Haven,San Diego,2024-03-24 16:53:00,2024-03-24 17:56:00,63,Regular,Pork Taco,0,19.42,3.0,2.25,True,2024-03-24,16,Sunday,True,Slow,75.0
790441,La Vida Taco,Austin,2024-04-14 13:47:00,2024-04-14 15:00:00,73,Regular,Pork Taco,5,1.69,9.25,4.68,True,2024-04-14,13,Sunday,True,Slow,50.59459459459459
979562,La Vida Taco,San Jose,2025-01-29 20:00:00,2025-01-29 20:32:00,32,Regular,Chicken Taco,0,9.99,3.0,1.8,False,2025-01-29,20,Wednesday,False,Slow,60.0
437477,The Taco Stand,Dallas,2024-11-21 04:28:00,2024-11-21 05:55:00,87,Regular,Veggie Taco,3,24.11,6.75,2.91,False,2024-11-21,4,Thursday,False,Slow,43.111111111111114
574843,Spicy Taco House,Chicago,2024-11-16 14:07:00,2024-11-16 15:34:00,87,Large,Pork Taco,2,17.94,7.0,4.68,True,2024-11-16,14,Saturday,True,Slow,66.85714285714285
763311,Taco Haven,Houston,2024-06-11 21:19:00,2024-06-11 22:48:00,89,Large,Veggie Taco,5,3.75,10.75,2.13,False,2024-06-11,21,Tuesday,False,Slow,19.81395348837209
286450,The Taco Stand,Austin,2025-05-09 16:15:00,2025-05-09 17:06:00,51,Regular,Veggie Taco,4,12.27,8.0,1.71,False,2025-05-09,16,Friday,False,Slow,21.375
799565,Taco Time Express,Austin,2024-08-10 02:05:00,2024-08-10 03:09:00,64,Regular,Pork Taco,0,1.12,3.0,0.73,True,2024-08-10,2,Saturday,True,Slow,24.333333333333332
802812,Taco Fiesta,Houston,2024-07-26 08:50:00,2024-07-26 09:20:00,30,Large,Veggie Taco,1,21.06,5.75,2.07,False,2024-07-26,8,Friday,False,Average,36.0
409477,Taco Haven,Austin,2024-01-26 02:14:00,2024-01-26 03:09:00,55,Large,Beef Taco,4,21.77,9.5,2.22,False,2024-01-26,2,Friday,False,Slow,23.36842105263158
335203,The Taco Stand,Dallas,2024-07-03 13:06:00,2024-07-03 14:21:00,75,Large,Beef Taco,3,10.0,8.25,2.87,False,2024-07-03,13,Wednesday,False,Slow,34.78787878787879
818430,Casa del Taco,Austin,2024-02-11 18:56:00,2024-02-11 19:07:00,11,Large,Chicken Taco,4,21.79,9.5,4.3,True,2024-02-11,18,Sunday,True,Fast,45.263157894736835
564586,Taco Haven,San Diego,2025-04-02 00:17:00,2025-04-02 01:36:00,79,Regular,Chicken Taco,2,11.5,5.5,2.95,False,2025-04-02,0,Wednesday,False,Slow,53.63636363636364
178086,Spicy Taco House,Chicago,2025-02-03 02:47:00,2025-02-03 03:12:00,25,Large,Beef Taco,3,7.34,8.25,0.79,False,2025-02-03,2,Monday,False,Average,9.575757575757576
268746,La Vida Taco,Phoenix,2024-01-05 09:13:00,2024-01-05 10:05:00,52,Large,Chicken Taco,0,4.27,4.5,0.97,False,2024-01-05,9,Friday,False,Slow,21.555555555555557
153325,La Vida Taco,Phoenix,2025-01-16 00:31:00,2025-01-16 01:54:00,83,Large,Beef Taco,5,8.29,10.75,0.66,False,2025-01-16,0,Thursday,False,Slow,6.1395348837209305
292800,The Taco Stand,Los Angeles,2025-01-27 08:29:00,2025-01-27 08:59:00,30,Large,Pork Taco,4,10.38,9.5,1.05,False,2025-01-27,8,Monday,False,Average,11.05263157894737
323717,Casa del Taco,San Diego,2024-10-07 05:45:00,2024-10-07 06:32:00,47,Regular,Pork Taco,4,12.13,8.0,1.68,False,2024-10-07,5,Monday,False,Slow,21.0
888669,Taco Fiesta,Los Angeles,2024-09-25 18:02:00,2024-09-25 19:09:00,67,Regular,Pork Taco,4,6.47,8.0,0.12,False,2024-09-25,18,Wednesday,False,Slow,1.5
436526,Taco Time Express,Los Angeles,2024-10-26 17:14:00,2024-10-26 17:56:00,42,Large,Beef Taco,4,20.64,9.5,1.87,True,2024-10-26,17,Saturday,True,Slow,19.68421052631579
941814,The Taco Stand,San Jose,2025-01-13 02:41:00,2025-01-13 02:56:00,15,Large,Chicken Taco,2,13.09,7.0,2.84,False,2025-01-13,2,Monday,False,Fast,40.57142857142857
275526,The Taco Stand,Austin,2024-01-06 16:39:00,2024-01-06 18:09:00,90,Regular,Chicken Taco,5,15.92,9.25,1.07,True,2024-01-06,16,Saturday,True,Slow,11.567567567567568
818699,Taco Time Express,Los Angeles,2024-06-08 16:16:00,2024-06-08 17:34:00,78,Large,Beef Taco,5,17.31,10.75,0.12,True,2024-06-08,16,Saturday,True,Slow,1.1162790697674418
851690,Casa del Taco,New York,2024-03-08 23:30:00,2024-03-08 23:49:00,19,Regular,Chicken Taco,2,14.17,5.5,1.72,False,2024-03-08,23,Friday,False,Average,31.272727272727273
338703,Urban Tacos,Dallas,2024-10-28 09:27:00,2024-10-28 10:34:00,67,Large,Fish Taco,2,0.91,7.0,2.02,False,2024-10-28,9,Monday,False,Slow,28.857142857142858
660814,Taco Fiesta,San Antonio,2024-02-19 02:50:00,2024-02-19 04:14:00,84,Regular,Beef Taco,2,23.24,5.5,0.32,False,2024-02-19,2,Monday,False,Slow,5.818181818181818
925115,Urban Tacos,San Antonio,2024-03-08 04:34:00,2024-03-08 05:20:00,46,Large,Fish Taco,3,20.64,8.25,0.09,False,2024-03-08,4,Friday,False,Slow,1.0909090909090908
263917,The Taco Stand,Houston,2024-04-15 22:20:00,2024-04-15 23:20:00,60,Large,Chicken Taco,2,17.09,7.0,2.74,False,2024-04-15,22,Monday,False,Slow,39.142857142857146
933635,Casa del Taco,New York,2025-03-05 22:26:00,2025-03-05 23:47:00,81,Regular,Beef Taco,0,0.62,3.0,1.79,False,2025-03-05,22,Wednesday,False,Slow,59.66666666666667
663244,The Taco Stand,Los Angeles,2024-08-24 15:51:00,2024-08-24 16:27:00,36,Large,Chicken Taco,3,22.69,8.25,4.26,True,2024-08-24,15,Saturday,True,Slow,51.63636363636363
249375,Spicy Taco House,Chicago,2024-06-20 11:47:00,2024-06-20 13:15:00,88,Large,Chicken Taco,0,4.94,4.5,2.4,False,2024-06-20,11,Thursday,False,Slow,53.333333333333336
993650,Taco Fiesta,Austin,2024-12-24 06:36:00,2024-12-24 07:56:00,80,Regular,Veggie Taco,5,2.15,9.25,0.29,False,2024-12-24,6,Tuesday,False,Slow,3.135135135135135
860835,La Vida Taco,San Jose,2024-09-13 23:30:00,2024-09-14 00:25:00,55,Regular,Chicken Taco,0,7.49,3.0,0.21,False,2024-09-13,23,Friday,False,Slow,6.999999999999999
302897,Casa del Taco,San Jose,2024-12-16 00:38:00,2024-12-16 01:30:00,52,Large,Pork Taco,1,14.36,5.75,1.09,False,2024-12-16,0,Monday,False,Slow,18.956521739130437
431699,Taco Time Express,Chicago,2024-01-04 18:04:00,2024-01-04 18:54:00,50,Regular,Chicken Taco,5,18.63,9.25,1.31,False,2024-01-04,18,Thursday,False,Slow,14.162162162162161
980919,Casa del Taco,Chicago,2024-09-14 12:46:00,2024-09-14 13:57:00,71,Large,Fish Taco,2,19.48,7.0,2.43,True,2024-09-14,12,Saturday,True,Slow,34.714285714285715
214119,Spicy Taco House,San Antonio,2024-03-04 16:06:00,2024-03-04 16:51:00,45,Regular,Pork Taco,1,6.95,4.25,2.66,False,2024-03-04,16,Monday,False,Slow,62.58823529411765
180176,El Taco Loco,New York,2025-01-28 22:29:00,2025-01-28 23:59:00,90,Regular,Pork Taco,4,10.43,8.0,1.77,False,2025-01-28,22,Tuesday,False,Slow,22.125
138436,The Taco Stand,Phoenix,2025-02-26 03:00:00,2025-02-26 04:19:00,79,Large,Chicken Taco,2,10.12,7.0,2.67,False,2025-02-26,3,Wednesday,False,Slow,38.14285714285714
718241,Urban Tacos,Chicago,2024-12-26 22:39:00,2024-12-26 23:53:00,74,Regular,Fish Taco,2,12.8,5.5,1.99,False,2024-12-26,22,Thursday,False,Slow,36.18181818181818
989173,La Vida Taco,Chicago,2025-02-03 08:12:00,2025-02-03 08:39:00,27,Large,Chicken Taco,1,14.38,5.75,1.7,False,2025-02-03,8,Monday,False,Average,29.565217391304348
253300,Grande Tacos,San Diego,2024-02-01 09:28:00,2024-02-01 10:06:00,38,Large,Chicken Taco,0,6.98,4.5,0.7,False,2024-02-01,9,Thursday,False,Slow,15.555555555555555
801062,Taco Haven,Austin,2024-10-07 14:12:00,2024-10-07 15:11:00,59,Large,Fish Taco,0,1.48,4.5,1.95,False,2024-10-07,14,Monday,False,Slow,43.333333333333336
208239,The Taco Stand,Phoenix,2024-07-23 12:34:00,2024-07-23 13:58:00,84,Regular,Fish Taco,5,9.77,9.25,1.76,False,2024-07-23,12,Tuesday,False,Slow,19.027027027027028
976052,El Taco Loco,Austin,2024-07-14 09:54:00,2024-07-14 10:52:00,58,Regular,Pork Taco,3,9.15,6.75,4.34,True,2024-07-14,9,Sunday,True,Slow,64.29629629629629
610511,Grande Tacos,San Antonio,2024-01-06 02:59:00,2024-01-06 04:13:00,74,Regular,Fish Taco,1,6.13,4.25,2.57,True,2024-01-06,2,Saturday,True,Slow,60.47058823529411
394450,Taco Haven,Chicago,2024-05-25 04:10:00,2024-05-25 04:40:00,30,Large,Pork Taco,5,20.52,10.75,3.31,True,2024-05-25,4,Saturday,True,Average,30.790697674418606
534753,Casa del Taco,Los Angeles,2025-01-09 00:07:00,2025-01-09 01:18:00,71,Large,Chicken Taco,4,4.45,9.5,2.5,False,2025-01-09,0,Thursday,False,Slow,26.31578947368421
123536,Taco Haven,New York,2024-04-09 07:57:00,2024-04-09 09:20:00,83,Regular,Chicken Taco,5,13.06,9.25,2.67,False,2024-04-09,7,Tuesday,False,Slow,28.864864864864863
253999,Taco Fiesta,Chicago,2024-07-19 14:18:00,2024-07-19 14:51:00,33,Large,Pork Taco,4,16.12,9.5,2.64,False,2024-07-19,14,Friday,False,Slow,27.789473684210524
863336,Urban Tacos,Los Angeles,2024-06-17 05:35:00,2024-06-17 06:42:00,67,Large,Fish Taco,1,5.87,5.75,1.23,False,2024-06-17,5,Monday,False,Slow,21.391304347826086
249644,La Vida Taco,Chicago,2025-04-29 01:30:00,2025-04-29 02:45:00,75,Large,Chicken Taco,5,17.3,10.75,2.77,False,2025-04-29,1,Tuesday,False,Slow,25.76744186046512
725510,La Vida Taco,Los Angeles,2024-06-27 12:02:00,2024-06-27 13:00:00,58,Large,Chicken Taco,0,0.91,4.5,1.57,False,2024-06-27,12,Thursday,False,Slow,34.88888888888889
628859,Taco Time Express,Chicago,2025-04-15 07:32:00,2025-04-15 07:54:00,22,Regular,Fish Taco,4,15.2,8.0,2.63,False,2025-04-15,7,Tuesday,False,Average,32.875
657244,The Taco Stand,Los Angeles,2024-03-13 09:11:00,2024-03-13 10:22:00,71,Regular,Pork Taco,4,20.77,8.0,2.69,False,2024-03-13,9,Wednesday,False,Slow,33.625
912510,Taco Time Express,Austin,2024-11-22 18:07:00,2024-11-22 19:04:00,57,Regular,Pork Taco,3,6.12,6.75,2.41,False,2024-11-22,18,Friday,False,Slow,35.7037037037037
927909,Taco Time Express,San Diego,2025-04-02 12:39:00,2025-04-02 14:02:00,83,Regular,Fish Taco,1,6.74,4.25,2.3,False,2025-04-02,12,Wednesday,False,Slow,54.11764705882353
187889,Urban Tacos,San Antonio,2025-02-26 07:52:00,2025-02-26 08:54:00,62,Large,Chicken Taco,0,17.87,4.5,2.37,False,2025-02-26,7,Wednesday,False,Slow,52.66666666666667
706063,The Taco Stand,Los Angeles,2025-02-07 17:03:00,2025-02-07 17:13:00,10,Large,Chicken Taco,5,20.21,10.75,1.23,False,2025-02-07,17,Friday,False,Fast,11.441860465116278
211760,Spicy Taco House,Dallas,2025-05-21 02:15:00,2025-05-21 03:39:00,84,Large,Veggie Taco,4,10.88,9.5,1.1,False,2025-05-21,2,Wednesday,False,Slow,11.578947368421053
388946,Taco Time Express,Houston,2024-11-16 23:07:00,2024-11-17 00:27:00,80,Large,Chicken Taco,2,14.2,7.0,2.42,True,2024-11-16,23,Saturday,True,Slow,34.57142857142857
421549,La Vida Taco,San Diego,2024-11-05 05:40:00,2024-11-05 06:07:00,27,Regular,Chicken Taco,3,19.69,6.75,2.85,False,2024-11-05,5,Tuesday,False,Average,42.22222222222222
205149,Taco Haven,Austin,2024-11-07 02:59:00,2024-11-07 03:52:00,53,Regular,Chicken Taco,3,24.13,6.75,0.02,False,2024-11-07,2,Thursday,False,Slow,0.2962962962962963
195513,Spicy Taco House,San Jose,2025-04-11 05:23:00,2025-04-11 06:28:00,65,Regular,Beef Taco,2,5.93,5.5,0.24,False,2025-04-11,5,Friday,False,Slow,4.363636363636363
139589,Taco Time Express,Dallas,2025-04-21 21:08:00,2025-04-21 22:24:00,76,Large,Pork Taco,0,23.67,4.5,2.46,False,2025-04-21,21,Monday,False,Slow,54.666666666666664
771394,Grande Tacos,San Jose,2024-01-09 07:39:00,2024-01-09 08:14:00,35,Large,Chicken Taco,0,19.71,4.5,1.53,False,2024-01-09,7,Tuesday,False,Slow,34.0
832377,Taco Haven,San Antonio,2024-05-11 15:23:00,2024-05-11 15:37:00,14,Large,Chicken Taco,5,0.51,10.75,0.79,True,2024-05-11,15,Saturday,True,Fast,7.348837209302326
389340,Taco Time Express,San Diego,2024-11-02 22:00:00,2024-11-02 23:01:00,61,Regular,Pork Taco,0,18.55,3.0,0.34,True,2024-11-02,22,Saturday,True,Slow,11.333333333333334
194545,The Taco Stand,Phoenix,2025-03-10 06:38:00,2025-03-10 08:02:00,84,Large,Veggie Taco,2,6.04,7.0,2.89,False,2025-03-10,6,Monday,False,Slow,41.285714285714285
576849,Taco Time Express,San Antonio,2024-01-04 14:42:00,2024-01-04 15:25:00,43,Regular,Fish Taco,4,3.11,8.0,0.22,False,2024-01-04,14,Thursday,False,Slow,2.75
408545,Casa del Taco,Los Angeles,2025-02-02 16:21:00,2025-02-02 17:03:00,42,Large,Fish Taco,3,14.3,8.25,3.85,True,2025-02-02,16,Sunday,True,Slow,46.666666666666664
894268,Casa del Taco,San Jose,2024-12-23 20:27:00,2024-12-23 21:52:00,85,Regular,Fish Taco,0,6.82,3.0,1.15,False,2024-12-23,20,Monday,False,Slow,38.33333333333333
926965,Taco Haven,Houston,2024-09-02 05:38:00,2024-09-02 06:40:00,62,Large,Pork Taco,4,0.74,9.5,2.5,False,2024-09-02,5,Monday,False,Slow,26.31578947368421
360316,Urban Tacos,Los Angeles,2024-11-05 20:36:00,2024-11-05 21:29:00,53,Regular,Pork Taco,1,12.18,4.25,1.06,False,2024-11-05,20,Tuesday,False,Slow,24.941176470588236
701581,Urban Tacos,Chicago,2024-05-27 16:58:00,2024-05-27 18:11:00,73,Regular,Chicken Taco,5,6.43,9.25,0.8,False,2024-05-27,16,Monday,False,Slow,8.64864864864865
340341,Taco Haven,Houston,2025-04-25 11:28:00,2025-04-25 12:23:00,55,Regular,Beef Taco,0,23.04,3.0,2.03,False,2025-04-25,11,Friday,False,Slow,67.66666666666666
795650,Grande Tacos,San Antonio,2024-01-06 03:28:00,2024-01-06 04:47:00,79,Regular,Fish Taco,2,15.71,5.5,2.46,True,2024-01-06,3,Saturday,True,Slow,44.72727272727273
702427,Urban Tacos,San Jose,2024-05-22 00:58:00,2024-05-22 02:13:00,75,Large,Fish Taco,1,18.88,5.75,0.38,False,2024-05-22,0,Wednesday,False,Slow,6.608695652173912
651273,Taco Time Express,San Jose,2025-02-24 00:38:00,2025-02-24 00:52:00,14,Large,Fish Taco,5,19.51,10.75,1.37,False,2025-02-24,0,Monday,False,Fast,12.74418604651163
226215,The Taco Stand,San Jose,2024-09-02 04:09:00,2024-09-02 04:20:00,11,Regular,Chicken Taco,3,14.73,6.75,0.98,False,2024-09-02,4,Monday,False,Fast,14.518518518518519
742544,Urban Tacos,Chicago,2025-03-02 01:57:00,2025-03-02 02:40:00,43,Regular,Veggie Taco,3,23.98,6.75,1.72,True,2025-03-02,1,Sunday,True,Slow,25.48148148148148
292847,Grande Tacos,Dallas,2024-06-12 12:36:00,2024-06-12 13:39:00,63,Large,Veggie Taco,3,7.35,8.25,0.54,False,2024-06-12,12,Wednesday,False,Slow,6.545454545454546
237509,La Vida Taco,Houston,2024-03-18 13:42:00,2024-03-18 14:26:00,44,Regular,Pork Taco,3,21.48,6.75,0.59,False,2024-03-18,13,Monday,False,Slow,8.74074074074074
938900,Spicy Taco House,San Jose,2024-01-08 13:36:00,2024-01-08 14:08:00,32,Large,Fish Taco,1,24.89,5.75,2.55,False,2024-01-08,13,Monday,False,Slow,44.34782608695652
642121,The Taco Stand,San Diego,2025-01-12 23:15:00,2025-01-13 00:03:00,48,Large,Pork Taco,4,1.67,9.5,0.49,True,2025-01-12,23,Sunday,True,Slow,5.157894736842105
271276,Taco Fiesta,Houston,2024-07-16 12:18:00,2024-07-16 13:28:00,70,Regular,Fish Taco,5,8.7,9.25,1.08,False,2024-07-16,12,Tuesday,False,Slow,11.675675675675675
687569,The Taco Stand,Phoenix,2024-09-24 07:14:00,2024-09-24 07:26:00,12,Large,Beef Taco,2,21.75,7.0,2.89,False,2024-09-24,7,Tuesday,False,Fast,41.285714285714285
308622,La Vida Taco,San Antonio,2025-05-19 18:22:00,2025-05-19 19:40:00,78,Regular,Veggie Taco,2,8.46,5.5,1.53,False,2025-05-19,18,Monday,False,Slow,27.81818181818182
912378,Grande Tacos,Los Angeles,2024-10-22 23:40:00,2024-10-23 01:08:00,88,Large,Fish Taco,5,23.94,10.75,2.6,False,2024-10-22,23,Tuesday,False,Slow,24.186046511627907
771697,Casa del Taco,Dallas,2025-05-05 07:47:00,2025-05-05 09:15:00,88,Large,Beef Taco,0,4.47,4.5,0.68,False,2025-05-05,7,Monday,False,Slow,15.11111111111111
432270,Urban Tacos,Phoenix,2025-04-15 05:11:00,2025-04-15 06:11:00,60,Large,Fish Taco,2,18.82,7.0,1.56,False,2025-04-15,5,Tuesday,False,Slow,22.285714285714285
572161,Taco Time Express,Chicago,2024-05-22 19:53:00,2024-05-22 20:05:00,12,Regular,Chicken Taco,5,6.67,9.25,2.23,False,2024-05-22,19,Wednesday,False,Fast,24.10810810810811
886159,El Taco Loco,Houston,2024-05-09 15:26:00,2024-05-09 16:26:00,60,Regular,Beef Taco,0,23.45,3.0,1.42,False,2024-05-09,15,Thursday,False,Slow,47.333333333333336
156440,Taco Fiesta,Dallas,2025-02-10 23:44:00,2025-02-11 00:04:00,20,Regular,Veggie Taco,4,4.3,8.0,1.96,False,2025-02-10,23,Monday,False,Average,24.5
508783,Urban Tacos,Houston,2024-07-11 03:48:00,2024-07-11 04:34:00,46,Large,Chicken Taco,1,13.41,5.75,0.51,False,2024-07-11,3,Thursday,False,Slow,8.869565217391305
136862,Casa del Taco,San Diego,2025-01-04 20:10:00,2025-01-04 21:19:00,69,Large,Pork Taco,3,3.81,8.25,4.74,True,2025-01-04,20,Saturday,True,Slow,57.45454545454546
665484,Spicy Taco House,San Antonio,2025-04-09 03:46:00,2025-04-09 04:54:00,68,Large,Pork Taco,5,16.17,10.75,0.93,False,2025-04-09,3,Wednesday,False,Slow,8.651162790697676
464032,Grande Tacos,Austin,2024-06-25 09:58:00,2024-06-25 10:19:00,21,Large,Veggie Taco,2,10.6,7.0,0.47,False,2024-06-25,9,Tuesday,False,Average,6.714285714285714
111068,Taco Fiesta,Austin,2024-04-15 20:49:00,2024-04-15 21:43:00,54,Large,Fish Taco,4,0.7,9.5,2.77,False,2024-04-15,20,Monday,False,Slow,29.157894736842106
892170,Grande Tacos,Phoenix,2024-01-08 02:14:00,2024-01-08 03:19:00,65,Large,Pork Taco,1,20.02,5.75,1.64,False,2024-01-08,2,Monday,False,Slow,28.52173913043478
297731,Taco Time Express,Austin,2024-12-05 12:15:00,2024-12-05 13:15:00,60,Regular,Chicken Taco,5,18.56,9.25,1.17,False,2024-12-05,12,Thursday,False,Slow,12.648648648648647
496737,Taco Haven,Phoenix,2024-03-02 12:34:00,2024-03-02 13:38:00,64,Regular,Pork Taco,4,20.29,8.0,3.42,True,2024-03-02,12,Saturday,True,Slow,42.75
398505,The Taco Stand,Phoenix,2024-11-16 17:05:00,2024-11-16 17:39:00,34,Regular,Chicken Taco,1,7.6,4.25,3.18,True,2024-11-16,17,Saturday,True,Slow,74.82352941176471
747736,Grande Tacos,Phoenix,2025-04-28 16:58:00,2025-04-28 18:10:00,72,Regular,Veggie Taco,0,4.23,3.0,2.91,False,2025-04-28,16,Monday,False,Slow,97.00000000000001
123205,Spicy Taco House,Los Angeles,2024-08-07 02:59:00,2024-08-07 03:43:00,44,Regular,Fish Taco,5,0.7,9.25,0.27,False,2024-08-07,2,Wednesday,False,Slow,2.918918918918919
115440,Grande Tacos,Houston,2024-09-22 13:43:00,2024-09-22 14:46:00,63,Large,Fish Taco,2,11.86,7.0,3.96,True,2024-09-22,13,Sunday,True,Slow,56.57142857142857
446290,El Taco Loco,Chicago,2024-02-13 12:37:00,2024-02-13 13:21:00,44,Large,Beef Taco,4,12.02,9.5,0.58,False,2024-02-13,12,Tuesday,False,Slow,6.105263157894736
982417,Urban Tacos,Dallas,2024-01-10 19:10:00,2024-01-10 19:35:00,25,Regular,Fish Taco,3,6.56,6.75,2.98,False,2024-01-10,19,Wednesday,False,Average,44.148148148148145
308855,Grande Tacos,Los Angeles,2025-02-08 18:44:00,2025-02-08 19:20:00,36,Large,Fish Taco,5,24.05,10.75,4.68,True,2025-02-08,18,Saturday,True,Slow,43.53488372093023
266316,Taco Fiesta,Austin,2025-02-08 14:46:00,2025-02-08 15:11:00,25,Large,Fish Taco,5,7.82,10.75,1.8,True,2025-02-08,14,Saturday,True,Average,16.74418604651163
154617,Taco Haven,Los Angeles,2024-07-02 06:43:00,2024-07-02 07:48:00,65,Large,Beef Taco,1,19.96,5.75,1.75,False,2024-07-02,6,Tuesday,False,Slow,30.434782608695656
515035,Taco Haven,New York,2024-02-02 14:48:00,2024-02-02 16:12:00,84,Large,Pork Taco,1,9.6,5.75,0.27,False,2024-02-02,14,Friday,False,Slow,4.695652173913044
265358,Grande Tacos,Los Angeles,2025-04-25 12:22:00,2025-04-25 13:15:00,53,Regular,Beef Taco,2,16.29,5.5,2.1,False,2025-04-25,12,Friday,False,Slow,38.18181818181819
929912,El Taco Loco,Chicago,2025-01-13 22:03:00,2025-01-13 22:42:00,39,Large,Pork Taco,5,19.04,10.75,2.42,False,2025-01-13,22,Monday,False,Slow,22.511627906976745
560030,Taco Haven,New York,2024-10-20 10:07:00,2024-10-20 11:02:00,55,Regular,Veggie Taco,0,12.39,3.0,2.19,True,2024-10-20,10,Sunday,True,Slow,73.0
409030,The Taco Stand,San Jose,2024-05-27 09:40:00,2024-05-27 11:02:00,82,Regular,Pork Taco,2,8.43,5.5,1.41,False,2024-05-27,9,Monday,False,Slow,25.636363636363633
971733,La Vida Taco,Austin,2024-05-04 13:01:00,2024-05-04 13:19:00,18,Regular,Fish Taco,2,20.58,5.5,2.71,True,2024-05-04,13,Saturday,True,Average,49.27272727272727
576136,Taco Fiesta,Austin,2024-10-21 09:53:00,2024-10-21 10:26:00,33,Regular,Pork Taco,2,19.51,5.5,0.72,False,2024-10-21,9,Monday,False,Slow,13.09090909090909
856027,El Taco Loco,Austin,2024-10-27 23:21:00,2024-10-27 23:55:00,34,Large,Pork Taco,1,15.52,5.75,1.61,True,2024-10-27,23,Sunday,True,Slow,28.000000000000004
772036,Casa del Taco,Los Angeles,2024-03-15 18:20:00,2024-03-15 19:36:00,76,Regular,Beef Taco,1,4.88,4.25,0.09,False,2024-03-15,18,Friday,False,Slow,2.1176470588235294
212255,Grande Tacos,Houston,2024-03-17 16:54:00,2024-03-17 17:08:00,14,Large,Fish Taco,4,15.79,9.5,2.95,True,2024-03-17,16,Sunday,True,Fast,31.05263157894737
151470,Casa del Taco,Houston,2025-04-15 15:47:00,2025-04-15 16:06:00,19,Regular,Chicken Taco,5,12.54,9.25,2.67,False,2025-04-15,15,Tuesday,False,Average,28.864864864864863
183840,Grande Tacos,New York,2024-10-07 08:08:00,2024-10-07 09:29:00,81,Large,Veggie Taco,5,1.93,10.75,1.85,False,2024-10-07,8,Monday,False,Slow,17.209302325581397
654718,Taco Fiesta,Los Angeles,2024-08-24 01:11:00,2024-08-24 01:30:00,19,Regular,Pork Taco,0,2.98,3.0,1.16,True,2024-08-24,1,Saturday,True,Average,38.666666666666664
504048,Taco Haven,Houston,2025-02-12 16:55:00,2025-02-12 17:36:00,41,Regular,Pork Taco,5,14.17,9.25,2.24,False,2025-02-12,16,Wednesday,False,Slow,24.216216216216218
903506,La Vida Taco,San Diego,2024-12-22 07:10:00,2024-12-22 08:14:00,64,Regular,Chicken Taco,1,13.97,4.25,2.52,True,2024-12-22,7,Sunday,True,Slow,59.29411764705882
789472,Spicy Taco House,Austin,2025-04-10 23:14:00,2025-04-11 00:20:00,66,Large,Veggie Taco,4,24.79,9.5,0.97,False,2025-04-10,23,Thursday,False,Slow,10.210526315789474
